ID,D_ID,U_ID,Speaker,Utterance,Label
2526,71,50,和平,那您可就我可真不管了,0
2527,71,51,傅明,哎呀 这个,0
2528,71,52,圆圆,爷爷其实明天下午我倒没事我可以去我没主课呀也就一节数学一节语文一节音乐一节体育您要愿意给我写个假假条呢我没意见,1
2529,71,53,傅明,去去去 没你的事这个,1
2530,71,54,保姆小桂,爷爷俺倒是可以去可俺先问问,0
2531,71,55,保姆小桂,机场在哪儿离北京站不远吧,0
2532,71,56,傅明,算了算了都不要争了还是我自己去吧,1
2533,71,57,和平,谁跟他争啊,0
2534,72,0,傅明,正好大家都在这儿,0
2535,72,1,傅明,咱们先开一个小会儿先把电视关上,0
2536,72,2,和平,我来,0
2537,72,3,傅明,我先说一下和平呢到我们家已经十几年了总的表现还是不错的尊老爱幼，夫妻和睦，邻里团结,0
2538,72,4,志国,爸，您这是说什么呢？这评五好儿媳妇儿也得等年底吧,1
2539,72,5,傅明,最近啊和平家里有些困难我们也应该伸把手,0
2540,72,6,志国,你们家有困难？上星期还大兴土木，大搞装修呢挺趁钱的呀,0
2541,72,7,傅明,就是因为搞装修家里弄的很乱和平的母亲呢也休息不好又没有地方去,0
2542,72,8,傅明,和平呢打算让她母亲到咱们家来住两天,0
2543,72,9,志国,什么？这么大的事儿你怎么不事先跟我商量商量啊你？,0
2544,72,10,志国,爸，那不行那老太太要一来您不知道咱家可就热闹了,0
2545,72,11,傅明,我怎么不知道啊？我看见过好几次嘛前年圆圆生病她还到咱们家来过嘛,0
2546,72,12,志国,那一时半会儿不要紧它问题，她这回要住下,0
2547,72,13,志国,反正她一来我就走,0
2548,72,14,和平,爸，您瞅这志国，我没瞎说吧他对我妈这态度一贯就这么不端正,0
2549,72,15,傅明,志国人人两层父母要尊老敬老嘛,0
2550,72,16,傅明,你受党的教育这么多年了怎么连这个都不知道呢？,1
2551,72,17,志国,不用党的教育我也懂老吾老以及人之老和平对您挺孝敬我也应该孝敬他妈,0
2552,72,18,志国,可问题是您不知，那老太太,0
2553,72,19,志国,您知，她妈那叫一没文化,1
2554,72,20,和平,你妈才没文化呐,1
2555,72,21,傅明,他妈还是有文化的嘛我自己的爱人我还不知道,0
2556,72,22,和平,对不起，爸我忘了他妈是您爱人,1
2557,72,23,和平,可是您瞧他对我妈这态度完全是阶级偏见,0
2558,72,24,和平,你种族歧视你看不起劳动人民你,1
2559,72,25,和平,我妈没文化能怨我妈吗？,0
2560,72,26,志国,怨我,1
2561,72,27,和平,怨那万恶的旧社会又没托生个好人家只好认命呗,0
2562,72,28,和平,解放以后经过扫盲我妈多少也能识俩字了,0
2563,72,29,和平,如今琼瑶那小说看的溜着呢,0
2564,72,30,志新,她老人家那么大岁数还看那东西呢？,0
2565,72,31,志新,也别说咱圆圆她姥姥还真有点人老心不老的意思心里闹花花了,1
2566,72,32,和平,志新我平时待你可不薄你就这么挤兑我妈,0
2567,72,33,和平,我妈她老人家守寡这么些年忠贞不渝矢志不嫁,0
2568,72,34,和平,看看小说解解闷儿心里花花都不许呀？,0
2569,72,35,志新,许呀，许没说不许小凡那有好些这方面的书老太太想看全拿走,0
2570,72,36,小凡,这些书我可早不看了啊留给圆圆了圆圆借你姥姥看看吧,0
2571,72,37,圆圆,我先声明甭管谁来我的书概不外借,0
2572,72,38,和平,爸，您瞅连圆圆都受她爸爸这思想影响,0
2573,72,39,傅明,这样不好和平母亲也是劳动人民嘛而且还是文艺工作者你们不能这样对待她嘛,0
2574,72,40,傅明,我决定了把她接来你们看看还有什么反对意见没有？,0
2575,72,41,志国,爸反正我也不好说什么了听听大伙儿的意见吧,0
2576,72,42,和平,我瞅瞅，我瞅瞅，我瞅瞅谁反对？,0
2577,72,43,和平,爸全体通过,0
2578,73,0,志国,对不起我走错门儿了,1
2579,73,1,和平,哎哎 回来,0
2580,73,2,和平,怎么了你自个儿家你都不认识了你,0
2581,73,3,志国,我们家我是认识可我不认识你们啊,1
2582,73,4,志国,你们都是谁啊,0
2583,73,5,和平,不许装糊涂,0
2584,73,6,和平,我是你妻子你都不认识啦,1
2585,73,7,傅明,我是你爸爸你都不认识啦,1
2586,73,8,圆圆,我是你女儿你都不认识啦,1
2587,73,9,保姆小桂,俺是你俺什么都不是,1
2588,73,10,保姆小桂,你都不认识啦,1
2589,73,11,志国,我的天呀,0
2590,73,12,志国,我今天早上就说咱们家要出事,0
2591,73,13,志国,咱家真出事了不是呀,0
2592,73,14,志国,你们这都闹腾什么呢 真是,0
2593,73,15,和平,我们就是想重新塑造一下自我,0
2594,73,16,和平,这是我们第一步,0
2595,73,17,和平,第二步呢我们打算做一个全面的整容手术,0
2596,73,18,和平,爸跟我一块去,0
2597,73,19,和平,小桂也想去 我没答应,0
2598,73,20,和平,圆圆还太小等长大以后再说,0
2599,73,21,和平,怎么着啊你去不去呀,1
2600,73,22,和平,别回头我们全家都变那么好看就你一个丑八怪,1
2601,73,23,志国,你们这简直,0
2602,73,24,志国,和平我告诉你 我可知道都是你挑作的,0
2603,73,25,志国,你长的本来就不难看你有什么必要去整容啊,0
2604,73,26,志国,圆圆你说你妈难看吗,0
2605,73,27,圆圆,这我就不好说啦,0
2606,73,28,圆圆,反正儿不嫌母丑,1
2607,73,29,志国,对狗不嫌家贫嘛,0
2608,73,30,圆圆,所以我妈长的再难看我也不嫌弃她,1
2609,73,31,志国,所以 咱们家再穷我也,1
2610,73,32,志国,我都让你们给弄乱了我,1
2611,73,33,志国,爸 还有您,0
2612,73,34,志国,一说您也老一辈革命家了您跟这里凑什么热闹啊,0
2613,73,35,傅明,我怎么叫凑热闹啊,0
2614,73,36,傅明,刚才我还跟和平说来着呢,0
2615,73,37,傅明,我不光是为了好看主要是为了年轻,0
2616,73,38,傅明,要让时光 倒回从前要让一切 重新开始,0
2617,73,39,傅明,要变一个全新的我嘛,1
2618,73,40,志国,没听说过,0
2619,73,41,志国,想年轻是没错那怎么才年轻啊,0
2620,73,42,志国,革命人永远是年轻那整容管用吗,0
2621,73,43,志国,哼 今年二十明年十八那是广告宣传,0
2622,73,44,傅明,这也得辨证的看问题,1
2623,73,45,和平,唉,0
2624,73,46,志国,还有你们俩,0
2625,73,47,志国,他们想年轻你们也想年轻 啊,0
2626,73,48,志国,他们犯糊涂你们也跟着犯糊涂,0
2627,73,49,志国,清水出芙蓉 天然去雕饰懂不懂啊,0
2628,73,50,志国,看看你们现在那鬼样子啊,1
2629,73,51,志国,新中国青少年那点光辉形象全让你们给糟蹋光了,1
2630,73,52,和平,志国这一家老老少少的都挺能接受新鲜事物的怎么就你不行啊,0
2631,73,53,和平,你是不是多年坐机关做的啊,0
2632,73,54,志国,胡说,0
2633,73,55,和平,我告诉你啊赶紧给我整容去,0
2634,73,56,和平,彻底改变旧的形象开始一个新的生活,1
2635,73,57,志国,我 我好好的我整什么,0
2636,73,58,志国,行我也去,0
2637,73,59,和平,嘿同意啦,0
2638,73,60,志国,为什么不同意呀,0
2639,73,61,志国,你们都去我不去不显的我脱离群众吗,0
2640,73,62,和平,真是,0
2641,73,63,志国,今早上你不说了吗重塑自我 再度辉煌,0
2642,73,64,志国,我呢活了四十多岁窝窝囊囊的我也想改改样,0
2643,73,65,志国,我还告诉你们我要改我还就不小打小闹,0
2644,73,66,志国,我要改我就来个彻底的,0
2645,73,67,志国,我就做个大手术,0
2646,73,68,志国,到时候你们谁也别拦着我,1
2647,73,69,和平,哎哎哎你要干吗呀,0
2648,73,70,志国,我当了四十多年男的了,1
2649,73,71,志国,等做完手术我变个女的给你们瞧瞧,1
2650,74,0,老赵,您是贾志国同志吧我是和平他们单位的工会主席老赵,0
2651,74,1,志国,你好老赵,0
2652,74,2,老赵,事情来得太突然,0
2653,74,3,志国,是是是,0
2654,74,4,老赵,大家都没有什么思想准备,0
2655,74,5,志国,对 对,0
2656,74,6,老赵,您务必节衷顺变,0
2657,74,7,志国,老赵同志您听我说这事儿,0
2658,74,8,老赵,老贾有什么事情尽管提组织上一定给考虑,0
2659,74,9,老赵,和平同志是个好同志,0
2660,74,10,老赵,我们团里同志听说她去世了心里都非常难过,0
2661,74,11,老赵,团长和书记让我先来一下他们一会儿就来,0
2662,74,12,老赵,另外呢根据和平同志生前的艺术成就,0
2663,74,13,老赵,团里刚刚决定授予她  优秀艺术家和国家二级演员职称,0
2664,74,14,志国,老赵同志这就不必了吧,0
2665,74,15,老赵,不不不,0
2666,74,16,老赵,和平同志的艺术成就早就达到了这样水准了只恨我们给的荣誉太晚了,0
2667,74,17,老赵,对吧  和平,1
2668,74,18,老赵,不对呀你怎么又活过来了,1
2669,74,19,志国,老赵同志您听我跟您解释,0
2670,74,20,老赵,你们这不是胡闹吗跟组织开什么玩笑呀,0
2671,74,21,志国,没开玩笑,0
2672,74,22,老赵,我跟你说  和平,0
2673,74,23,老赵,你要是对评定职称有意见你可以提意见呀可以向上级反映呀,0
2674,74,24,老赵,你这么闹闻所未闻 这不是简直就是,0
2675,74,25,老赵,不行我告诉你和平现在我去退这花圈,1
2676,74,26,老赵,这花圈要退不了钱得你出,1
2677,74,27,志新,我跟您说退不了您拿回来,0
2678,74,28,志新,等我嫂子真死了省得再买啦,1
2679,74,29,和平,赶紧的志新你赶紧帮我拦着他去,0
2680,74,30,和平,往后我在单位我还怎么见人哪,0
2681,74,31,和平,急死我了,0
2682,74,32,警察小许,志新医院证明呢,0
2683,74,33,警察小许,死亡证我已经给你开出来啦户口也帮你销了,0
2684,74,34,警察小许,省你跑一趟啦,0
2685,74,35,志新,你  你怎么这么积极呀,1
2686,74,36,警察小许,为群众服务嘛,0
2687,74,37,警察小许,哦  都在啊,1
2688,74,38,警察小许,节哀保重啊,0
2689,74,39,警察小许,-志国同志  -啊-注意身体  -哎,0
2690,74,40,警察小许,-大姐呀  -哎你也得想开一点儿,1
2691,74,41,警察小许,你这一着急病倒了这后事,0
2692,74,42,警察小许,哎那死的不是你吗,1
2693,74,43,志新,她是这么回事儿她确实是死了,0
2694,74,44,志新,这屋人多沾点儿热乎气儿她又缓过来啦,1
2695,74,45,警察小许,啊  没听说过沾点儿热气又缓过来啦,1
2696,74,46,警察小许,那火葬场的大炉子不比你们家热,1
2697,74,47,警察小许,怎么一个也没缓过来呀,1
2698,74,48,警察小许,贾志新你拿我开涮,0
2699,74,49,志新,我哪敢拿您开涮她确实是活过来啦,0
2700,74,50,志新,这么着那个死亡证我留着,0
2701,74,51,志新,那个户口麻烦您再给上上,1
2702,74,52,警察小许,一会儿上上一会儿销了拿我们派出所跟你玩儿过家家呐,0
2703,74,53,警察小许,那是国家的户籍管理部门,0
2704,74,54,警察小许,昨儿死了今儿又缓过来了,0
2705,74,55,警察小许,你跟我这么说行了那我跟领导能这么说吗,0
2706,74,56,志新,那您受累,0
2707,74,57,警察小许,好吧你们先写个材料先申报个临时户口吧,0
2708,74,58,警察小许,这理由么,0
2709,74,59,警察小许,说婴儿出生,1
2710,74,60,警察小许,不合适,0
2711,74,61,警察小许,就算外地民工进京吧,1
2712,74,62,志新,没听说过,0
2713,74,63,医院男护工,谁刚死又活了,0
2714,74,64,和平,是我,0
2715,74,65,医院男护工,就这位大姐刚死又活了快躺下,0
2716,74,66,和平,干嘛呀我不躺  你干嘛呀,0
2717,74,67,医院男护工,说一千道一万咱都得听大夫的,0
2718,74,68,医院男护工,大夫您看这事儿抬还是不抬,0
2719,74,69,医院医生,抬什么呀抬还,1
2720,74,70,医院医生,跟您说呀像您这种假死情况在医学上也是常见的,0
2721,74,71,医院医生,但是呢您现在又活过来了还得抬出去,1
2722,74,72,医院医生,进行人体解剖,1
2723,74,73,和平,啊别别别介,0
2724,74,74,医院医生,当然呢也不太合适,1
2725,74,75,和平,不合适   那不合适,0
2726,74,76,医院医生,不是呢您也得替姆们着想啊,0
2727,74,77,医院医生,现在呀这尸体来源特别困难,0
2728,74,78,医院医生,今儿早晨听说您呐要到我们这儿来,0
2729,74,79,医院医生,同志们是奔走相告啊,1
2730,74,80,医院医生,我们下属那医学院还临时调了课,1
2731,74,81,医院医生,仨班的学生都集中到一块儿堆儿准备今天改上人体解剖课,1
2732,74,82,医院医生,现在这波儿人呢还等在解剖室里,1
2733,74,83,医院医生,盼着您呐,1
2734,74,84,医院医生,您这么一来您让我怎么跟大伙儿解释,0
2735,74,85,和平,唉  大夫怨我,0
2736,74,86,和平,我对不起您对不起同学们,0
2737,74,87,和平,我也不是成心要活过来的,1
2738,74,88,医院医生,好啦好啦我给你说啊,0
2739,74,89,医院医生,现在既然事情已经这样了我们也就不再追究责任啦,0
2740,74,90,医院医生,下回注意啊,1
2741,74,91,志新,唉怎么说话呐,0
2742,74,92,志新,什么叫下回您还盼着下回呀,0
2743,74,93,和平,志新  志新,0
2744,74,94,和平,大夫我一定听您的话,0
2745,74,95,和平,下回注意,1
2746,74,96,和平,下回我要死就死来干脆的绝不让您跑二回,1
2747,74,97,医院医生,这呀  还差不多,0
2748,74,98,医院医生,走啊小张,0
2749,74,99,医院男护工,唉,0
2750,75,0,小凡,快起来快起来孟老师来了,0
2751,75,1,志国,我昨天没同意你怎么，,0
2752,75,2,孟朝辉,-啊孟老师是啊  - 贾先生你好,0
2753,75,3,志国,客厅坐客厅坐，,0
2754,75,4,小凡,客厅坐吧,0
2755,75,5,孟朝辉,贾先生我能跟您单独谈谈么,0
2756,75,6,小凡,单独谈好单独谈好,0
2757,75,7,小凡,嫂子这会儿买菜去了,0
2758,75,8,志国,那那您坐,0
2759,75,9,小凡,你们谈吧谈吧,0
2760,75,10,孟朝辉,啊谢谢,0
2761,75,11,孟朝辉,孟先生 贾小凡同学昨天上我们家去了把您府上最近发生的事情都详细跟我说了,0
2762,75,12,孟朝辉,她现在也正在写一篇有关第三者方面的文章,0
2763,75,13,孟朝辉,我又是她的指导老师对这个问题也不能不产生兴趣,0
2764,75,14,志国,孟老师您要是搜集素材您找别人,0
2765,75,15,志国,我这儿焦头烂额我这儿没这兴趣,1
2766,75,16,孟朝辉,您别误会我不会从您这儿搜集什么素材的,0
2767,75,17,孟朝辉,我只是想尽我的能力来帮助您,0
2768,75,18,孟朝辉,您看您既是我现在学生的哥哥又是我过去同学的丈夫,0
2769,75,19,孟朝辉,我不知道您是不是想听一下我对这件事情的分析,0
2770,75,20,志国,分析好了大有利您请吧,0
2771,75,21,孟朝辉,恕我直言,0
2772,75,22,孟朝辉,首先我怀疑杭州是不是真的有这么一位顾科长,0
2773,75,23,志国,是顾科长确有其人,0
2774,75,24,孟朝辉,那好那咱们就站在这个顾科长的角度咱们来考虑一下,0
2775,75,25,孟朝辉,这个顾科长和方小姐有矛盾,0
2776,75,26,孟朝辉,他无意当中或者有意当中又发现了您的那些信件,0
2777,75,27,孟朝辉,那他该怎样利用这些材料来毁了方小姐呢,0
2778,75,28,孟朝辉,把它交给领导这当然是愚蠢的他要是散布给群众这就是最聪明的！,0
2779,75,29,志国,可是他并没有这样做啊,0
2780,75,30,志国,也许是怕暴露自己,0
2781,75,31,孟朝辉,那他的第二选择就应该是把这些信件的内容透露给方小姐的丈夫啊,0
2782,75,32,孟朝辉,可是据您所知方小姐家的后院儿并没有着火,0
2783,75,33,志国,对对对对前几天我跟她通电话她说她丈夫至今还蒙在鼓里,0
2784,75,34,孟朝辉,那好就算这个顾科长他选择了一个最不聪明的方式,0
2785,75,35,孟朝辉,他要通过您的妻子达到诋毁方小姐的目的那他怎么能那么有耐心一个电话一个电话慢慢儿的打又怎么能那么有耐心一封信一封信的宣读呢,0
2786,75,36,孟朝辉,再说我们知道这个顾科长和方小姐的矛盾主要是为了争夺一个副处长的职位,0
2787,75,37,孟朝辉,这种人事变化的事情咱们都知道这是瞬息万变的更要分秒必争,0
2788,75,38,孟朝辉,当然了钝刀剌肉对你是痛苦的那对他有什么好处啊,0
2789,75,39,志国,损人不利已这种人也是常有的,0
2790,75,40,孟朝辉,不过损人利已的人更多呀,0
2791,75,41,孟朝辉,咱们设想一下如果您真的离了婚这对谁有好处,0
2792,75,42,志国,谁呀,0
2793,75,43,孟朝辉,很明显方小姐 ！,0
2794,75,44,志国,不不不不可能你完全不了解,0
2795,75,45,孟朝辉,我非常了解,0
2796,75,46,孟朝辉,如果一个女人真的是爱上了一个男人她往往会不计后果而且不择手段,0
2797,75,47,志国,你说这一切，,0
2798,75,48,孟朝辉,对！,0
2799,75,49,孟朝辉,这一切都是这方小姐精心设计的,0
2800,75,50,孟朝辉,当然如果您不是同谋的话,1
2801,75,51,志国,我怎么会是同谋,1
2802,75,52,孟朝辉,不过您如果不是同谋这有一个问题就很难解释了,0
2803,75,53,孟朝辉,这方小姐怎么能够对您妻子的感情脉搏把握的那样准确,0
2804,75,54,孟朝辉,她刚有情绪好转的时候。啪就一个电话,0
2805,75,55,孟朝辉,要说有这么准确判断力的女人那真是太少了,0
2806,75,56,志国,那你是说，我,1
2807,75,57,志国,我要离婚我早离了,0
2808,75,58,志国,和平发现这种事儿的第一反应就是提出离婚是我委屈求全才维持到今天那我何至于费这么大劲儿啊我,0
2809,75,59,孟朝辉,这些已婚的妇女都差不多一怒这定嚷嚷着离婚可你要真要让她下决心那就没那么容易了,0
2810,75,60,孟朝辉,除非你反复地不断地用同一件事情来打击她哎就像您妻子现在所遭遇的一样,0
2811,75,61,孟朝辉,做为她的丈夫您还可以不留任何痕迹,0
2812,75,62,志国,你是说我跟方小姐合，,1
2813,75,63,志国,简直荒唐,0
2814,75,64,孟朝辉,当然也不能排除您单独作案的可能,1
2815,75,65,孟朝辉,你看看那些长途电话不一定非跑到杭州去打呀随便打个什么人在北京照样可以打嘛,0
2816,75,66,志国,您这才能窝在大学里教书可是可惜了,1
2817,75,67,志国,您应该到安全部去兴许能为保卫国家安全做点儿贡献,1
2818,75,68,孟朝辉,贾先生您别急,0
2819,75,69,孟朝辉,除了上述的那些可能以外呢还有一种可能----,0
2820,75,70,孟朝辉,我能够单独和您妻子谈谈吗,0
2821,75,71,志国,请便,0
2822,75,72,志国,但希望您不要对我造谣中伤,0
2823,75,73,孟朝辉,放心！我是受人之托来调解纠纷的不是来制造矛盾的,0
2824,76,0,圆圆,爸您今儿这大喜的日子怎么不换件新衣服呀,1
2825,76,1,志国,大什么喜呀,0
2826,76,2,志国,和平死活咬定最早明年元旦登记,0
2827,76,3,志国,今儿晚上我还得客厅搭床我,1
2828,76,4,傅明,昨天我又想了想还是不要着急慢慢来,0
2829,76,5,傅明,和平的意见也应该尊重嘛,0
2830,76,6,傅明,好了我上局里开会去,0
2831,76,7,志国,和平的意见是应该尊重可我这么天天搭床我可受不啊,0
2832,76,8,志国,干脆啊我也不管她晕不晕了今儿我跟她挑明了算了,0
2833,76,9,和平,贾志国志国,0
2834,76,10,和平,哎哎哎 贾志国你怎回事儿啊都八点了你也不叫我一声儿你诚心让我迟到啊你,0
2835,76,11,和平,真是的,0
2836,76,12,傅明,来来来来 坐下坐下 坐下,0
2837,76,13,和平,干嘛呀,0
2838,76,14,傅明,你大爷我昨天跟你提的那个事儿,0
2839,76,15,和平,我大爷你,1
2840,76,16,和平,你是我大爷,1
2841,76,17,志国,我爸是说呀就是结婚那事儿嘛,0
2842,76,18,和平,哟 您要结婚哪跟谁结婚哪,1
2843,76,19,和平,不儿您早跟我们说一声啊,1
2844,76,20,和平,您要跟谁 谁呀,0
2845,76,21,傅明,不是我 是他,0
2846,76,22,和平,啊 你要结婚,1
2847,76,23,和平,你要跟谁结婚哪你你说你要跟谁结婚哪你,1
2848,76,24,傅明,不是说好了登记,0
2849,76,25,圆圆,别着急嫂子,1
2850,76,26,圆圆,不是 别着急阿姨,1
2851,76,27,和平,叫我什么呢你叫我什么呢你,1
2852,76,28,和平,大早上起来你们全家串通好了你们 你们要把我休了我啊你们,1
2853,76,29,和平,我挨你们家十来多年我容易吗,0
2854,76,30,和平,我不容易呀我,1
2855,76,31,傅明,好了,0
2856,76,32,圆圆,她好了,0
2857,76,33,和平,把我休了你们还好了,1
2858,76,34,和平,呜,1
2859,76,35,志国,哎 又晕过去了快来来来,0
2860,77,0,志国,这位同志，这位同志您都跟了我一道了，您怎么还跟家里来了？,0
2861,77,1,志国,你赶紧出去您不出去我报警了我！,0
2862,77,2,病人丙,您这儿是生活之友吧杨柳北里十八号？,0
2863,77,3,志国,他们把广告登错了 我们正准备打电话更正呢,0
2864,77,4,病人丙,您就甭谦虚了我一看见您 我就知道 您是大夫,0
2865,77,5,志国,我不是，得，那我就甭谦虚了我就冒充一回大夫吧,0
2866,77,6,志国,您  您坐，您说吧您哪不好啊？,0
2867,77,7,病人丙,我哪都好啊,0
2868,77,8,病人丙,我就是奇怪你说这人要是长得好看点吧,0
2869,77,9,病人丙,生活怎么就这么难啊？,1
2870,77,10,志国,长得好看点？,0
2871,77,11,志国,咳，别人的事你就甭操心了,1
2872,77,12,病人丙,我没说别人，我说我自己呢呐！,1
2873,77,13,病人丙,我是我们家我长得最好看的,1
2874,77,14,病人丙,我姥姥长得那难看劲儿啊您是没瞅见，十八岁就像八十似的,1
2875,77,15,病人丙,日本鬼子，好色吧？,0
2876,77,16,病人丙,各村都修了炮楼，走到我们村口一见到我姥姥  他扭头回去了,1
2877,77,17,病人丙,我跟你形容形容我姥姥那长像,0
2878,77,18,志国,您不必形容了我一看您我就能想像出来了,1
2879,77,19,病人丙,我跟我姥姥可是两码事,0
2880,77,20,病人丙,我走大街上吧净遇到那男的追我,1
2881,77,21,病人丙,远远的吧就冲我笑模笑样的走近了就冲我指指点点的哼，一个个都没安好心！,1
2882,77,22,病人丙,吓得我吧，每天晚上都不敢睡觉就怕他们欺负我,1
2883,77,23,志国,我跟您说啊，您尽管踏踏实实地睡您的觉,0
2884,77,24,志国,我可以代表广大男同志，向您表个态我们就是再   怎么着也不会把您  怎么着,0
2885,77,25,志国,一看见您啊，我们什么想法都没有了,1
2886,77,26,病人丙,别藏着掖着了！,0
2887,77,27,病人丙,我就不信你对我 一点想法没有？,1
2888,77,28,志国,我，我跟您说实话吧,0
2889,77,29,病人丙,说,0
2890,77,30,志国,这男的对女的吧他有图才的，有图貌的有图人好心灵美的反正他得图一样,0
2891,77,31,志国,像您这种情况哪条都不占，您就一百个放心吧,1
2892,77,32,病人丙,瞧你那德性紧着往外择自个 是不是？,0
2893,77,33,志国,我不是择自己,0
2894,77,34,病人丙,心里没鬼你慌什么呀？我就知道，你对我没安好心！,1
2895,77,35,志国,我是，,0
2896,77,36,病人丙,你紧张什么呀？,0
2897,77,37,病人丙,说吧，咱们俩是在这解决呀还是到里屋解决啊？,1
2898,77,38,志国,咱俩呀，咱俩到公安局解决吧,1
2899,77,39,病人丙,德性！,0
2900,78,0,傅明,哎呀会不会是他呀,1
2901,78,1,志国,谁呀,0
2902,78,2,傅明,你们还记不记得原来我们局里有个有个姓张的叔叔,0
2903,78,3,傅明,文革以前呐经常到我们家里来玩儿,0
2904,78,4,傅明,没有想到文革的时候他挑头造反不光是把我给批斗了还把咱们家也给抄了,0
2905,78,5,傅明,文革以后呢我跟他谈话我说小张啊要把帐记在“四人帮”的身上你也是上当受骗的嘛不要背包袱 大胆地工作,0
2906,78,6,圆圆,爷爷 这事儿不就过去了么,0
2907,78,7,傅明,后来正好有一个支援边疆的名额也不知怎么就把他给发到青海去了直到去年他退休才回来他肯定恨我呀,1
2908,78,8,傅明,其实也不是我拍的板嘛,1
2909,78,9,圆圆,我真不知道说你们什么好了我算明白了我给活到今儿个就算我走运,1
2910,79,0,和平,爸，这是我们娘家街坊李大妈打小儿带过我，一听咱家有困难啊立马就跟着我来了，李大妈,0
2911,79,1,傅明,和平 我让你去找保姆,0
2912,79,2,傅明,你怎么找了这么一个，看这岁数有八十多了吧,1
2913,79,3,和平,刚六十出头儿显得老,0
2914,79,4,和平,李大妈,0
2915,79,5,李大妈,唉,0
2916,79,6,和平,这是我公公,0
2917,79,7,李大妈,见过公公,0
2918,79,8,傅明,李大妈，往后啊管叫老傅我就管你叫，,0
2919,79,9,傅明,和平说你还比我小几岁我就管你叫小李吧,0
2920,79,10,李大妈,谢谢老傅同志,0
2921,79,11,傅明,坐坐坐，小李,0
2922,79,12,和平,爸，您坐这儿,0
2923,79,13,和平,李大妈，您坐，唉  李大妈您坐这儿,1
2924,79,14,李大妈,唉,0
2925,79,15,和平,您坐这边儿   唉唉，您瞧您李大妈,0
2926,79,16,和平,唉志国过来，见见李大妈,0
2927,79,17,志国,我的妈？我妈又活过来了？,1
2928,79,18,和平,什么你的妈呀  李大妈,1
2929,79,19,和平,咱家新来的保姆,0
2930,79,20,志国,啊，李大妈,0
2931,79,21,李大妈,哎哟这是姑爷吧哟你瞧长的多俊呐,0
2932,79,22,志国,谢谢您了，长这么大头回有人说我俊,1
2933,79,23,和平,谁呀  谁呀  唉圆圆，过来过来叫奶奶,0
2934,79,24,圆圆,啊？我奶奶不是死了么？,1
2935,79,25,和平,不许胡说，这是打小儿带过你妈的李奶奶,0
2936,79,26,圆圆,奶奶   我叫谁奶奶无所谓，就怕爷爷您不乐意,1
2937,80,0,圆圆,爷爷,0
2938,80,1,傅明,唉,0
2939,80,2,圆圆, 哟，您这黑板报还真办起来啦,0
2940,80,3,圆圆,“202动态”,0
2941,80,4,傅明,咱们家住在202单元反映的是咱们家的动态,0
2942,80,5,傅明,来念念，给爷爷念念,0
2943,80,6,圆圆,今天夜间，晴转多云，风向南转北风力二三级，最低气温二十五度,0
2944,80,7,傅明,瞧瞧，这多方便呐今天晚上要是出去的话就可以多穿衣服啦,0
2945,80,8,圆圆,爷爷，您忘了我妈晚上从来不让我出门儿了？,0
2946,80,9,傅明,啊 这个，,1
2947,80,10,圆圆,最新消息，前南斯拉夫国际会议两主席文和斯图尔腾格在萨拉热窝机场会见了波黑冲突三方领导人,1
2948,80,11,圆圆,这次会见事先未经宣布。爷爷你写的这，哪儿不挨着啊,0
2949,80,12,傅明,继续向下念，下向就挨着了,0
2950,80,13,圆圆,202单元负责人傅明同志今天在寓所亲切会见了该小区家属委员会负责人于大妈同志,1
2951,80,14,圆圆,双方进行了亲切友好的谈话这次会见事先未经宣布,1
2952,80,15,圆圆,爷爷您是没宣布，您宣布也得有人听啊,0
2953,80,16,傅明,你继续往下念，下面就都听了,0
2954,80,17,圆圆,贾圆圆同志天天早起早睡按时上学特提出表扬一次,0
2955,80,18,圆圆,爷爷，您看您还表扬什么呀这都是我应该做的呀,1
2956,80,19,圆圆,贾志新！,0
2957,80,20,圆圆,今天上完厕所又不冲水,1
2958,80,21,圆圆,再提出警告一次！,0
2959,80,22,圆圆,该批评早就该批评了，狠狠地批评他,0
2960,80,23,志新,怎么着？见我好欺负是不是？,0
2961,80,24,志新,不是谁吃饱撑的写的这乱七八糟的,1
2962,80,25,志新,圆圆，给我擦了我跟你说要不然我跟你急啊,0
2963,80,26,圆圆,爷爷写的你不能冲我来呀,0
2964,80,27,傅明,看，集中要害了吧,0
2965,80,28,圆圆,嗯！,0
2966,80,29,傅明,这个黑板报威力大，人民拥护敌人怕！,1
2967,80,30,志新,不是，我说您这么大岁数了怎么敌我不分呐这个,1
2968,80,31,志新,不是，我给擦了,0
2969,80,32,傅明,你敢！你敢破坏我的劳动成果,0
2970,80,33,志新,不是你这来一串门儿这叫怎么当子事儿啊这是,1
2971,80,34,傅明,就是要在群众面前给你曝曝光,1
2972,80,35,圆圆,爷爷，要不然这样吧二叔已经承认错误了咱给他他换一条？,0
2973,80,36,志新,唉！,0
2974,80,37,傅明,要换你换吧，我再也想不出别的了,0
2975,80,38,傅明,就这点儿东西我就写了一天,1
2976,80,39,傅明,领导一个家庭容易吗？,0
2977,80,40,傅明,得管你们吃管你们喝还得给你们弄黑板报,0
2978,80,41,傅明,抓两个文明我容易么我,0
2979,80,42,志新,圆圆给我换了，快点儿,0
2980,80,43,圆圆,你你，你说我写吧,0
2981,80,44,志新,你就写，贾志新同志今天亲切会见了，,1
